Date,Teams,Favorite/Underdog,Score,Spread Min,Spread Max,Moneyline,Payout,Win Percentage,EV
20130315,Missouri Tigers,(Favorite),62,-5.0,-4.0,-190.0,0.5263157894736842,0.659815033234173,0.007086103357421936
,Mississippi Rebels,(Underdog),64,4.0,5.0,185.0,1.85,0.3401849667658269,-0.03047284471739331

20130315,Louisville Cardinals,(Favorite),69,-9.0,-8.5,-430.0,0.23255813953488372,0.8304374312752165,0.02356241529270872
,Notre Dame Fighting Irish,(Underdog),57,8.5,9.0,370.0,3.7,0.1695625687247834,-0.20305592699351804

20130315,Kansas State Wildcats,(Favorite),68,-2.0,-1.0,-125.0,0.8,0.5192635739546495,-0.06532556688163088
,Oklahoma State Cowboys,(Underdog),57,1.0,2.0,120.0,1.2,0.48073642604535055,0.057620137299771224

20130315,Arizona Wildcats,(Favorite),64,-4.0,-4.0,-175.0,0.5714285714285714,0.64,0.005714285714285727
,UCLA Bruins,(Underdog),66,4.0,4.0,160.0,1.6,0.36,-0.06400000000000006

20130315,Oregon Ducks,(Favorite),64,-8.0,-7.5,-350.0,0.2857142857142857,0.7668332884888189,-0.01407148622866139
,Utah Utes,(Underdog),45,7.5,8.0,320.0,3.2,0.23316671151118107,-0.020699811653039468

20130316,Florida Gators,(Favorite),61,-12.5,-11.5,-800.0,0.125,0.8752146471646569,-0.015383521939760975
,Alabama Crimson Tide,(Underdog),51,11.5,12.5,700.0,7.0,0.12478535283534313,-0.0017171773172549587

20130316,Miami-Florida Hurricanes,(Favorite),81,-3.0,-1.5,-125.0,0.8,0.5527254885542944,-0.0050941206022701024
,North Carolina State Wolfpack,(Underdog),71,1.5,3.0,130.0,1.3,0.4472745114457057,0.028731376325123126

20130316,Indiana Hoosiers,(Favorite),56,-6.5,-5.5,-240.0,0.4166666666666667,0.7058510429850684,-4.435577115308176e-05
