Sample Index,Epsilon,EV Threshold,ROI,Number of Bets
76,0.11,0.015,15.164503590987938,685
77,0.36,0.015,30.423260402467573,536
78,0.36,0.013,35.02587458860328,558
79,0.3,0.032,21.345241166739758,383
80,0.34,0.025,33.15210158777725,402
81,0.3,0.031,24.90682837202112,401
82,0.34,0.0,12.326426456673426,750
83,0.34,0.024,22.121543893294195,440
84,0.34,0.008,24.254423971431326,623
85,0.11,0.015,12.350344446510848,660
86,0.34,0.0,25.83789481268351,729
87,0.31,0.025,18.786174528464944,436
88,0.34,0.013,20.103754929448048,575
89,0.29,0.031,26.773067756595992,387
90,0.36,0.012,23.550709763944482,556
91,0.28,0.013,18.67126159208948,595
92,0.34,0.004,18.255925211897363,682
93,0.12,0.02,15.241723209984611,641
94,0.31,0.013,15.598568851457312,563
95,0.3,0.015,20.85805069310911,543
96,0.29,0.008,22.80342719309494,593
97,0.17,0.009,12.378049212306614,657
98,0.34,0.0,22.344644071021175,752
99,0.31,0.019,13.933763089364232,508
100,0.31,0.014,15.906672931815038,557
101,0.34,0.004,19.86293959273805,669
102,0.28,0.014,9.43202285798222,570
103,0.34,0.0,10.31158889091838,744
104,0.36,0.015,30.081460128489617,535
105,0.12,0.022,13.921308580160591,660
106,0.36,0.032,29.694147900636477,355
107,0.34,0.008,17.90350450199619,608
108,0.12,0.025,16.63356208044969,628
109,0.12,0.022,7.577938752309583,635
110,0.31,0.023,25.622843329787358,444
111,0.2,0.009,18.32678163642131,683
112,0.12,0.013,13.465081682613784,669
113,0.34,0.004,34.41268665310494,682
114,0.36,0.025,25.279791794090944,397
115,0.34,0.006,15.041249103409932,687
116,0.31,0.016,25.859612934841948,524
117,0.29,0.008,15.328866438043697,622
118,0.34,0.0,17.691946460407106,746
119,0.17,0.021,18.13179100769148,589
120,0.2,0.006,13.584577918426834,676
121,0.13,0.014,14.800049336516288,670
122,0.34,0.042,31.165241910971698,298
123,0.3,0.019,15.466664219422874,488
124,0.34,0.013,18.610653552542686,559
125,0.3,0.015,24.905237049773394,525
126,0.2,0.015,18.24331641541452,624
127,0.34,0.013,21.551658934886248,567
128,0.3,0.004,19.821799303804273,678
129,0.29,0.0,10.987555909536349,745
130,0.13,0.015,19.277928387170114,665
131,0.31,0.031,24.96696128709467,367
132,0.3,0.014,27.482200185103856,558
133,0.3,0.004,17.089578206678233,692
134,0.3,0.014,19.64598152637893,541
135,0.34,0.022,23.791682282626123,470
136,0.3,0.004,19.044240772827262,685
137,0.31,0.01,15.092449988963729,596
138,0.06,0.016,13.191830392101869,699
139,0.11,0.013,9.892901299141563,698
140,0.12,0.025,13.446754724129226,623
141,0.34,0.0,25.172358054101373,739
142,0.34,0.008,20.53755932199348,654
143,0.34,0.006,17.24380571842019,649
144,0.28,0.012,16.830731615257665,601
145,0.34,0.058,52.28740166653569,172
146,0.34,0.004,12.514024192660447,678
147,0.13,0.022,15.90648643640504,630
148,0.31,0.032,27.614854366868318,358
149,0.34,0.015,25.711904500609528,536
150,0.13,0.032,15.581354313182938,594
151,0.11,0.013,12.17779070732599,708
152,0.34,0.057,32.757055022718426,189
153,0.31,0.031,25.856266369936254,384
154,0.28,0.015,14.277922949645882,583
155,0.3,0.025,18.334923116198162,435
156,0.31,0.004,19.969240551406333,686
157,0.25,0.011,12.606801504621304,627
158,0.28,0.013,18.391202131318526,559
159,0.17,0.009,20.00987061017691,684
160,0.34,0.007,16.948868946456862,647
161,0.04,0.016,7.682661757820308,729
162,0.34,0.013,14.376933397265153,535
163,0.34,0.0,30.85331695934902,724
164,0.34,0.004,17.54950678952739,675
165,0.34,0.034,24.677873273537013,334
166,0.12,0.014,8.192375305211428,679
167,0.36,0.014,22.462548566056654,532
168,0.31,0.013,21.785632313638096,577
169,0.34,0.031,25.661796177633995,378
170,0.34,0.031,34.271359461146886,347
171,0.31,0.013,23.83412798173046,566
172,0.11,0.014,10.30408612719325,707
173,0.29,0.022,22.598397202896102,490
174,0.13,0.014,10.938545203380382,679
175,0.31,0.006,16.610632470489783,667
176,0.28,0.024,26.414875855135982,428
177,0.31,0.025,21.305490298612952,398
178,0.17,0.009,13.586999621993678,653
179,0.31,0.025,26.89454525532265,434
180,0.34,0.014,28.078384978469114,577
181,0.31,0.025,21.260475958005536,407
182,0.11,0.015,12.83274599924836,677
183,0.36,0.024,16.17863093017256,423
184,0.31,0.025,21.837044264066048,461
185,0.29,0.006,11.34921255482475,670
186,0.31,0.008,17.054164758625607,618
187,0.31,0.004,19.1040276377959,653
188,0.34,0.013,31.113529770652455,585
189,0.34,0.006,22.967238571418473,667
190,0.36,0.013,21.786173268915963,562
191,0.3,0.014,13.03534438850039,534
192,0.11,0.022,13.309962794949026,644
193,0.23,0.013,18.345732185380033,616
194,0.13,0.013,11.195963290798074,679
195,0.34,0.025,23.922092324986906,418
196,0.36,0.037,33.28380164810057,307
197,0.18,0.006,13.322091564931316,703
198,0.18,0.014,16.51959990023995,621
199,0.23,0.006,20.02059442479315,668
200,0.34,0.012,19.16877364090385,563
201,0.2,0.015,10.131459130180241,613
202,0.12,0.015,15.129150608172553,665
203,0.17,0.013,9.760152523544896,649
204,0.31,0.008,18.732597541323777,620
205,0.31,0.022,32.37711530338182,443
206,0.34,0.008,22.467524220280747,625
207,0.36,0.013,28.538192484422225,586
208,0.34,0.008,24.369135990173916,618
209,0.12,0.025,15.18975530240649,632
210,0.19,0.007,11.093643004414497,675
211,0.29,0.013,20.001444245064295,579
212,0.34,0.0,18.939525894262967,736
213,0.36,0.013,19.839665245815237,571
214,0.13,0.014,12.113796194351941,669
215,0.36,0.015,28.613695605082164,518
216,0.34,0.004,21.557448387989382,676
217,0.28,0.013,20.44745802354687,582
218,0.31,0.015,19.000816084314202,507
219,0.34,0.033,33.12179908937912,360
220,0.34,0.032,29.848161558687142,389
221,0.34,0.015,24.996208848136437,528
222,0.3,0.013,29.54813338372247,519
223,0.34,0.031,30.785417518970497,357
224,0.36,0.013,19.007176864357415,587
225,0.13,0.022,17.919001440070804,629
226,0.3,0.015,14.380559934014467,500
227,0.34,0.015,24.848978890775157,542
228,0.31,0.024,38.93798834173004,428
229,0.31,0.058,44.32450901522224,192
230,0.13,0.014,17.963072136246616,685
231,0.31,0.019,20.395106312303113,512
232,0.31,0.013,19.11987016228633,545
233,0.34,0.025,42.17050661372638,419
234,0.36,0.025,23.171188230659556,393
235,0.31,0.057,50.084239074559235,209
236,0.36,0.012,30.34219953273659,552
237,0.31,0.015,28.50174038499086,514
238,0.34,0.008,13.589437999235635,613
239,0.29,0.014,23.740591004570543,545
240,0.29,0.021,21.29317250552576,476
241,0.34,0.008,25.659595882085046,619
242,0.31,0.014,19.20185356595655,542
243,0.15,0.022,19.068262701682944,605
