Sample Index,Epsilon,EV Threshold,ROI,Number of Bets
299,0.33,0.096,15.231597302413627,113
300,0.31,0.083,47.89196365119356,114
301,0.13,0.076,15.490115513959344,193
302,0.13,0.085,15.939618844839408,167
303,0.33,0.085,27.739132156642317,130
304,0.32,0.113,40.87321312113556,95
305,0.44,0.067,34.78779732811989,124
306,0.44,0.103,43.27643523846054,79
307,0.32,0.1,27.67136176382668,116
308,0.33,0.09,34.682329196604286,120
309,0.33,0.096,31.471717082103623,106
310,0.13,0.067,16.95675816763233,180
311,0.33,0.062,39.87670296459512,154
312,0.32,0.084,43.61037911433382,127
313,0.16,0.096,40.01544499687201,157
314,0.33,0.067,33.16618265401279,149
315,0.18,0.083,29.119040020100257,157
316,0.32,0.065,40.98754116801131,158
317,0.19,0.0,18.14551967658903,219
318,0.33,0.093,29.753002528765627,117
319,0.2,0.079,39.87994037165093,149
320,0.44,0.09,62.2645648403224,99
321,0.18,0.085,22.192311145852006,144
322,0.19,0.015,15.525754847113932,216
323,0.3,0.024,16.518635014558438,213
324,0.33,0.085,20.03303609421774,116
325,0.27,0.076,18.925672518191988,154
326,0.16,0.024,17.619627508260205,208
327,0.39,0.09,29.42286947141316,103
328,0.33,0.093,28.423859081753832,111
329,0.32,0.071,33.50205714985975,142
330,0.31,0.083,28.204584172613323,139
331,0.24,0.09,21.42739724616164,125
332,0.32,0.106,19.92453269453924,111
333,0.32,0.084,34.29268814196649,126
334,0.27,0.084,41.21800912409938,136
335,0.33,0.084,34.92458499587573,132
336,0.33,0.076,20.317146771357315,125
337,0.44,0.067,49.54153605015673,116
338,0.16,0.062,25.31771750466458,178
339,0.2,0.096,41.98600403789086,138
340,0.31,0.084,48.42665170799844,120
341,0.18,0.083,42.18049751390653,150
342,0.27,0.0,24.241034075838044,224
343,0.27,0.061,30.564297131066276,174
344,0.27,0.072,34.2090563846531,155
345,0.32,0.09,49.2252797181253,110
346,0.27,0.103,39.41295861182029,117
347,0.16,0.072,17.291508949272185,167
348,0.2,0.073,39.72750205905644,149
349,0.44,0.062,38.12578914141411,128
350,0.32,0.072,12.302839048003058,123
351,0.39,0.084,32.26838354389379,98
352,0.31,0.09,61.64327131694317,110
353,0.33,0.067,35.04560211246618,137
354,0.3,0.087,28.004106391336443,124
355,0.32,0.096,35.13612208225274,106
356,0.18,0.106,23.7474986348941,126
357,0.33,0.061,51.22472293606649,161
358,0.32,0.09,24.728100842221213,116
359,0.15,0.067,18.950291144196086,171
360,0.44,0.067,34.80276907001046,116
361,0.33,0.067,44.87417866159009,145
362,0.33,0.096,25.122549284556012,103
363,0.44,0.072,29.295704295704294,91
364,0.32,0.079,18.471249648709698,123
365,0.32,0.067,33.0405523943906,146
366,0.31,0.067,31.731220710351373,149
367,0.33,0.09,43.45611702473773,125
368,0.19,0.086,27.030249224413126,145
369,0.32,0.072,23.047194491568636,131
370,0.33,0.09,26.312066822066853,125
371,0.44,0.065,50.55932458917537,134
372,0.3,0.084,19.53682499239898,130
373,0.2,0.062,33.415707396110015,189
374,0.19,0.103,21.248041432236583,148
375,0.09,0.083,9.556500589776965,193
376,0.32,0.065,35.81866194191291,155
377,0.2,0.086,22.44912278274425,142
378,0.33,0.067,25.999454605223875,130
379,0.13,0.065,15.435780558205709,189
380,0.31,0.084,44.858481152760476,122
381,0.19,0.062,28.57013652343936,172
382,0.44,0.09,59.498966942148755,88
383,0.2,0.103,18.400833652226897,134
384,0.31,0.076,39.477259553816864,145
385,0.33,0.09,20.85057266726754,119
386,0.31,0.076,27.439602549485958,136
387,0.33,0.084,39.523175230542975,130
388,0.18,0.085,13.526860391225432,142
389,0.18,0.117,10.2357411627107,136
390,0.32,0.108,25.65304444460847,112
391,0.13,0.067,15.183700776586148,180
392,0.31,0.195,50.38154133983453,61
393,0.33,0.087,65.36897889150181,124
394,0.18,0.086,40.18676743050157,144
395,0.27,0.083,29.14745156231226,156
396,0.33,0.103,29.20566133050255,100
397,0.32,0.067,44.40318500571546,131
398,0.18,0.085,22.147582570111016,143
399,0.31,0.085,23.641627980938388,124
400,0.2,0.072,18.13671103359379,174
401,0.27,0.084,40.89032089252416,138
402,0.3,0.09,19.875923741007444,114
403,0.33,0.086,51.26083661854104,126
404,0.18,0.0,24.152564487887542,220
405,0.33,0.087,36.670379350202225,118
406,0.23,0.09,29.311520262572238,137
407,0.32,0.083,20.640446366699795,129
408,0.33,0.062,32.9710425117052,166
409,0.33,0.096,38.49849176154592,116
410,0.33,0.084,52.5253639930202,105
411,0.3,0.084,31.79394812529984,141
412,0.27,0.086,28.093910453920518,139
413,0.2,0.09,27.724614024687494,155
414,0.33,0.086,44.60844079073033,124
415,0.32,0.067,33.32153930440413,147
416,0.24,0.072,32.07591089116168,162
417,0.32,0.086,29.171097055873613,125
418,0.44,0.09,53.52400408580182,89
419,0.2,0.1,30.722300729172424,129
420,0.16,0.062,19.978051667276038,171
421,0.2,0.096,30.15595703660729,143
422,0.32,0.087,41.8149337992934,122
423,0.33,0.117,47.20386019111656,92
424,0.33,0.084,42.10647780268022,122
425,0.31,0.067,53.38933493635075,143
426,0.2,0.086,36.35344487792281,146
427,0.2,0.084,27.789840043216117,146
428,0.44,0.084,50.01100110011005,101
429,0.32,0.061,30.404951979698012,156
430,0.33,0.096,37.17211673038742,112
431,0.16,0.084,19.400129618707158,149
432,0.33,0.058,29.271782264797526,156
433,0.31,0.09,35.59757490582275,119
434,0.13,0.058,13.925408306520492,180
435,0.32,0.09,26.263950586635847,116
436,0.32,0.067,15.141922549634746,138
437,0.33,0.087,27.82133078243746,129
438,0.44,0.062,31.393646611037912,138
439,0.33,0.09,19.831685965196364,109
440,0.44,0.084,28.507362784471233,83
441,0.33,0.083,46.99693809712373,126
442,0.27,0.096,13.092008028590238,116
443,0.16,0.0,21.25365584426617,224
444,0.31,0.067,20.856895833409155,153
445,0.19,0.085,14.060475798622866,141
446,0.33,0.067,24.968042410110716,149
447,0.33,0.09,46.547731265273946,126
448,0.33,0.087,46.249856475170844,129
449,0.2,0.083,28.387402405396827,141
450,0.27,0.086,36.112380418660074,124
451,0.2,0.085,15.403299710166243,153
452,0.16,0.084,15.980522183812381,145
453,0.27,0.086,34.35450653820721,145
454,0.18,0.084,24.347164124661035,158
455,0.27,0.096,31.57075445078258,140
456,0.24,0.0,19.754948296413446,233
457,0.33,0.103,29.200453001622613,108
458,0.27,0.086,24.112511243754547,142
459,0.44,0.065,18.798821548821547,120
460,0.32,0.09,38.878813240271306,117
461,0.33,0.084,50.22027224464335,126
462,0.24,0.076,27.514020238925696,144
463,0.32,0.061,28.83359210964918,164
464,0.44,0.076,42.53106284079736,113
465,0.33,0.087,48.545913700831555,115
466,0.2,0.0,17.523741522358254,219
467,0.24,0.083,38.89552202006891,142
468,0.24,0.084,33.58500651718454,137
469,0.24,0.096,16.180429536724645,119
470,0.33,0.096,18.433825533857796,121
471,0.31,0.103,62.96536688288703,107
472,0.44,0.096,53.38707588707587,78
473,0.31,0.084,26.28398349788723,125
474,0.16,0.0,18.07641401749186,232
475,0.16,0.062,24.119474794794172,171
476,0.33,0.09,33.206812639942726,122
477,0.19,0.084,27.479667822184084,160
478,0.33,0.067,60.166958683450154,131
479,0.24,0.072,25.269004034483935,148
480,0.24,0.096,15.167691885853184,137
481,0.27,0.1,34.446810573027264,114
482,0.27,0.096,27.96826561741491,120
483,0.44,0.087,31.72558922558921,96
484,0.33,0.096,41.42405260603937,106
485,0.33,0.09,39.18833984124366,125
486,0.14,0.085,11.198380901858314,175
487,0.27,0.076,20.43653096414068,152
488,0.44,0.058,45.13278744047976,117
489,0.18,0.009,30.705498524330604,228
490,0.13,0.028,13.103426074369315,197
491,0.32,0.067,37.069744058734855,142
492,0.32,0.067,46.88950547235294,141
493,0.32,0.067,38.6522078071147,141
494,0.33,0.084,46.64398722072218,125
495,0.44,0.084,25.64339042599912,92
496,0.33,0.085,12.795868827871498,118
497,0.44,0.067,36.80353149818801,131
498,0.32,0.083,67.14201595020565,120
499,0.44,0.062,27.321562734785854,121
500,0.16,0.072,16.723481474988496,172
501,0.31,0.085,43.58557383063501,144
502,0.24,0.0,21.57944181446699,215
503,0.33,0.084,35.74642651149888,123
504,0.2,0.084,25.513701179011537,151
505,0.31,0.096,18.460109429005872,113
506,0.27,0.09,13.554378056911284,129
507,0.27,0.079,29.885735183649565,130
508,0.17,0.076,41.201033160351265,157
509,0.32,0.09,31.22743792065121,114
510,0.33,0.071,43.18862158638615,138
511,0.33,0.103,38.742259659200464,96
512,0.2,0.084,19.779972450269728,159
513,0.33,0.085,34.366120017772,137
514,0.32,0.072,7.078709542350382,144
515,0.32,0.076,41.629205095823394,130
516,0.16,0.083,15.208438775694244,160
517,0.33,0.067,21.774512202975675,154
518,0.44,0.096,54.890909090909076,75
519,0.2,0.076,23.279620016595256,157
520,0.32,0.084,37.55350326346338,121
521,0.32,0.076,42.64563545962088,146
522,0.2,0.086,25.911948825255838,157
523,0.33,0.09,24.78984623161286,117
524,0.33,0.076,25.736549774304567,151
525,0.44,0.071,68.49712074011141,107
526,0.33,0.093,23.992042719156053,112
527,0.33,0.065,32.89403006922332,143
528,0.33,0.067,29.104874277377284,155
529,0.31,0.083,18.2483226360106,140
530,0.3,0.103,48.58406044302529,114
531,0.32,0.085,27.25162495476819,138
532,0.39,0.073,28.263815038008584,124
533,0.33,0.062,27.800033525115303,143
534,0.33,0.079,30.99285551323416,141
535,0.33,0.067,26.881619781998396,138
536,0.16,0.061,21.53518417351126,162
537,0.33,0.072,54.68665494553613,141
538,0.32,0.084,41.47700460675736,125
539,0.31,0.096,58.94127536406951,120
540,0.13,0.067,21.556463179702632,179
541,0.33,0.084,57.82864066664616,139
542,0.31,0.093,29.724301589564046,130
543,0.24,0.076,31.7182580064915,154
544,0.24,0.067,35.07541818987309,169
545,0.31,0.076,34.79508166604103,134
546,0.32,0.096,40.929765653856265,106
547,0.33,0.061,28.366302345599003,150
548,0.33,0.09,60.14360181564752,111
549,0.44,0.067,33.787064190289996,124
550,0.33,0.103,32.604240905542724,108
551,0.27,0.083,28.0874501855478,144
552,0.33,0.1,30.332784839509223,117
553,0.32,0.085,43.56034658755928,129
554,0.16,0.076,25.636888202382657,141
555,0.27,0.086,40.62748866229619,132
556,0.27,0.083,37.235919381247214,141
557,0.27,0.067,11.717860066943594,156
558,0.16,0.085,20.01727707957048,162
559,0.09,0.09,7.5575794170953765,188
560,0.44,0.09,49.80692340067343,96
561,0.2,0.076,32.866508066712505,163
562,0.14,0.067,17.595583827670392,178
563,0.32,0.084,41.528333362543925,125
564,0.31,0.0,18.63044467944272,228
565,0.33,0.09,23.442510274141124,123
566,0.2,0.004,13.497858127821182,223
567,0.32,0.084,45.68982590307457,144
568,0.42,0.086,28.123885918003566,102
569,0.32,0.067,35.494600488662776,139
570,0.24,0.067,35.49821401796559,155
571,0.33,0.096,53.52750290397965,106
572,0.33,0.096,31.413129852868614,114
573,0.33,0.085,29.87489101931703,119
574,0.24,0.083,10.749644320966668,151
575,0.33,0.076,23.155704918862817,135
576,0.31,0.067,46.11585693331149,150
577,0.3,0.09,32.01174847048343,117
578,0.33,0.084,41.14656787486219,137
579,0.44,0.085,38.71737173717372,101
580,0.16,0.113,16.601400193179895,125
581,0.39,0.09,22.92769730269734,108
582,0.2,0.084,33.55678499865786,153
583,0.27,0.067,42.27513557660802,153
584,0.32,0.096,23.06909502714008,95
585,0.32,0.096,34.27714003421343,117
586,0.44,0.087,69.29752066115704,88
587,0.18,0.072,23.817446279703272,154
588,0.32,0.084,40.30902239772468,123
589,0.2,0.0,12.630687271569474,232
590,0.31,0.096,32.57204387184239,119
591,0.32,0.092,56.778052024949986,101
592,0.33,0.096,53.015513124448844,111
593,0.33,0.085,37.914924567601524,114
594,0.39,0.195,57.82892831805875,46
595,0.24,0.083,24.607779300996313,132
596,0.32,0.062,35.4952422672941,151
597,0.33,0.083,28.900514194614345,122
598,0.33,0.067,27.851540668616064,145
599,0.33,0.103,44.56028227240292,102
600,0.32,0.076,56.83935697785747,141
601,0.33,0.086,24.64639921382488,122
602,0.32,0.062,50.01376688445656,145
603,0.2,0.076,31.83159754328257,153
604,0.33,0.096,26.550735775682877,104
605,0.2,0.103,5.701858730881016,141
606,0.39,0.096,36.973048953247016,101
607,0.2,0.103,27.44422471534762,129
608,0.33,0.085,49.63763699612756,119
609,0.33,0.062,29.532439598664794,151
610,0.33,0.09,49.56358853081906,114
611,0.33,0.076,24.519060955628127,134
612,0.32,0.072,28.89700012513447,133
613,0.33,0.084,30.946388745562693,145
614,0.33,0.096,26.68953193546646,113
615,0.18,0.076,4.727757519085371,157
616,0.24,0.084,33.54437300541603,131
617,0.33,0.085,46.36097356046366,142
618,0.19,0.085,25.04009681355866,150
619,0.31,0.076,46.9077199844635,155
620,0.42,0.09,42.316199974427825,79
621,0.32,0.079,51.024538949979856,131
622,0.32,0.083,17.51750272942003,136
623,0.33,0.065,23.365962853564838,157
624,0.31,0.09,30.176667545451863,128
625,0.32,0.086,38.24413134757963,145
626,0.32,0.079,56.25728780400768,136
627,0.32,0.083,25.670703005433616,134
628,0.24,0.0,23.65492134848685,223
629,0.33,0.067,38.04510296294641,144
630,0.44,0.083,59.036363636363674,100
631,0.32,0.084,31.651140823358727,132
632,0.33,0.076,17.240062524743202,142
633,0.33,0.108,26.20517974439099,96
634,0.2,0.085,33.49773691596252,143
635,0.16,0.0,9.595346772995853,222
636,0.2,0.086,28.549091972029334,154
637,0.33,0.071,42.4675271309887,130
638,0.32,0.09,33.738782460481644,120
639,0.19,0.067,12.979207449431145,176
640,0.31,0.067,31.618660048959757,162
641,0.17,0.084,13.660783638499337,150
642,0.31,0.065,31.815969718083192,155
643,0.2,0.096,28.77694387488729,132
644,0.19,0.0,12.615737228095341,230
645,0.24,0.071,46.82645257504545,155
646,0.31,0.085,23.821333048272322,124
647,0.33,0.087,38.05478471205206,128
648,0.33,0.083,37.64808331694296,126
649,0.18,0.071,35.41210900606562,165
650,0.33,0.083,39.29043138310083,123
651,0.32,0.083,36.339406523742326,114
652,0.33,0.067,41.595849579794184,140
653,0.23,0.024,24.33257406079466,211
654,0.32,0.067,62.770320097482035,138
655,0.33,0.096,20.4355932316652,103
656,0.17,0.12,17.12409659513825,114
657,0.32,0.103,37.32737156235062,113
658,0.32,0.079,34.566824306212055,140
659,0.33,0.072,26.933978147869723,145
660,0.2,0.067,26.666934031671975,168
661,0.31,0.067,30.50157982182074,150
662,0.16,0.0,19.581547684504976,229
663,0.44,0.1,65.03345139708779,77
664,0.2,0.1,25.353932844928295,141
665,0.3,0.096,21.923712916125123,113
666,0.33,0.062,29.2784816010769,150
667,0.32,0.09,54.76462073501549,108
668,0.33,0.067,40.01359106961132,144
669,0.27,0.083,26.235417756608054,142
670,0.42,0.085,53.62921669525448,106
671,0.33,0.096,23.55091366812478,99
672,0.13,0.054,15.221997043754405,193
673,0.27,0.086,33.331095948367185,133
674,0.32,0.072,46.1579950768143,135
675,0.31,0.0,18.80550278588199,235
676,0.19,0.061,30.11139078283918,175
677,0.19,0.076,15.037917624326333,159
678,0.32,0.079,33.7607171091278,132
679,0.31,0.011,17.455765026922524,222
680,0.13,0.067,19.161259416877268,182
681,0.27,0.09,44.282418077359445,131
682,0.27,0.084,17.84313237878214,138
683,0.18,0.062,27.853982574202124,176
684,0.33,0.072,28.738134714063634,144
685,0.33,0.067,37.75346959115253,158
686,0.33,0.084,30.52576358826361,120
687,0.33,0.061,27.5867039844373,158
688,0.27,0.083,16.937600428437257,138
689,0.18,0.076,24.982603924687695,172
690,0.2,0.062,18.062702465221253,178
691,0.15,0.076,20.122775628533443,167
692,0.2,0.072,23.575191835163306,159
